ICP_Score,Company,City,State,Phone,MC_Number,DOT_Number,Called,Outcome,Notes,Power_Units
85,PBR TRUCKING LLC,NEW MILFORD,PA,(570) 906-1598,MC1224801,3576352,,,,2
85,FARAS EXPRESS LLC,SAN DIEGO,CA,(619) 808-8000,MC1182374,3541129,,,,2
85,RTC TRUCKING LLC,WEBBERVILLE,MI,(517) 420-0414,MC1242549,3092745,,,,1
85,WALKER LOGISTICS LLC,RIVERVIEW,FL,(813) 562-3780,MC1181394,3539700,,,,1
85,SOSA TRUCKING LLC,BRISTOL,PA,(202) 425-0481,MC1201041,3565071,,,,1
85,BRADDAL TRANSPORT LLC,MAPLEWOOD,NJ,(908) 494-6081,MC1228709,3609124,,,,1
85,SIMA CARRIER SERVICES LLC,SUISUN CITY,CA,(510) 680-6205,MC1204528,3573514,,,,1
85,CC MARKLAND TRUCKING LLC,MONROE,NC,(704) 534-0368,MC1218801,3594627,,,,1
85,LAQ TRUCKING LLC,GOODYEAR,AZ,(623) 692-7604,MC1228847,3609329,,,,1
85,EL SHADDAI TRUCKING LLC,WASHINGTON,IN,(561) 401-5249,MC1191689,3554665,,,,1
85,JONOMA LOGISTICS LLC,SAN PEDRO,CA,(818) 579-5243,MC1168089,3520067,,,,1
85,LOWER MOUNTAIN TRUCKING LLC,CANTON,PA,(570) 660-5970,MC1210835,3582867,,,,3
85,R MITCHELL TRUCKING LLC,PERRY,GA,(478) 777-1137,MC1232776,3615141,,,,1
85,AY EXPRESS LLC,DAYTON,OH,(804) 550-6208,MC1190097,3552249,,,,2
85,UNITY EXPRESS LLC,WILLINGBORO,NJ,(267) 897-1875,MC1184614,3544370,,,,1
85,JEREMIAH TRUCKING LLC,VICTORVILLE,CA,(909) 996-7705,MC1258939,3651682,,,,1
85,WHITESTAR TRUCKING LLC,CINCINNATI,OH,(513) 288-1828,MC1264074,3658770,,,,20
85,YOYDENIS TRUCKING LLC,PHOENIX,AZ,(813) 770-1746,MC1203923,3572562,,,,1
85,STATEWAY TRUCKING LLC,BUFFALO GROVE,IL,(224) 526-0076,MC1194221,3558361,,,,1
85,ARROWS TRANSPORT LLC,FISHERS,IN,(317) 540-1484,MC1234302,3617294,,,,5
85,JDRT LOGISTICS LLC,BALDWIN PARK,CA,(626) 364-9012,MC1216601,3591389,,,,1
85,BGI LOGISTICS LLC,NORCROSS,GA,(678) 591-0344,MC1312590,3724902,,,,8
85,C ROACH TRANSPORT LLC,ORLANDO,FL,(928) 451-6218,MC1295397,3701582,,,,50
85,BRUNSON TRANSPORT LLC,HERTFORD,NC,(252) 435-8787,MC1295426,3701622,,,,1
85,DOGO EXPRESS LLC,HOLLYWOOD,FL,(305) 360-5496,MC1363487,3794667,,,,1
85,STILL ROLLING TRANSPORT LLC,APOPKA,FL,(413) 949-2691,MC1364812,3796541,,,,2
85,CRIBBS TRUCKING LLC,NORTH ROYALTON,OH,(614) 302-0779,MC1330459,3749477,,,,1
85,STUMP TRUCKING LLC,HAMILTON,GA,(706) 587-2328,MC1277042,3423511,,,,1
85,SOLO TRUCKING LLC,INDIANAPOLIS,IN,(317) 701-7679,MC1371903,3806297,,,,2
85,WEATHER WRATH HAULING LLC,SHELL KNOB,MO,(573) 612-4141,MC1290860,3695419,,,,1
85,RENAS EXPRESS LLC,TOMS RIVER,NJ,(718) 916-3546,MC1291997,3696913,,,,1
85,EHC LOGISTICS LLC,BOLINGBROOK,IL,(312) 785-8031,MC1266588,3662209,,,,5
85,RAINMAN TRUCKING LLC,FORT VALLEY,GA,(478) 244-2233,MC1325144,3701537,,,,1
85,EUDY EXPRESS LLC,PORT ST LUCIE,FL,(631) 800-6191,MC1322355,3738369,,,,1
85,MY GIRLS HAULING LLC,FORKED RIVER,NJ,(732) 551-0092,MC1335423,3756246,,,,2
85,KRS TRUCKING LLC,LANCASTER,PA,(717) 606-7321,MC1271376,3668839,,,,1
85,SHALABI TRANSPORT LLC,LAKEWOOD,OH,(216) 553-8681,MC1373952,3809140,,,,3
85,MCA EXPRESS LLC,DEARBORN,MI,(313) 900-5134,MC1299799,3707460,,,,1
85,HAMDAN EXPRESS LLC,DEARBORN,MI,(313) 289-1262,MC1323303,3739662,,,,15
85,ROCKET TURTLE TRUCKING LLC,CAMERON,MO,(660) 473-4856,MC1297963,3705022,,,,119
85,BLKK LOGISTICS LLC,SAINT LOUIS,MO,(703) 496-0152,MC1328404,3746713,,,,1
85,ESMART TRANSPORT LLC,ELOY,AZ,(909) 486-9935,MC1324791,3741724,,,,1
85,NILE TRUCKING LLC,ROBBINSVILLE,NJ,(646) 706-5398,MC1301647,3709956,,,,1
85,LYMANS EXPRESS TRUCKING LLC,BELLWOOD,IL,(773) 418-0905,MC1375714,3811463,,,,1
85,CANDYLANE LOGISTICS LLC,JONESBORO,GA,(470) 624-5470,MC1336866,3758252,,,,2
85,JAYM LOGISTICS LLC,NEWARK,NJ,(201) 972-0560,MC1307336,3717738,,,,2
85,AP SERVICE LOGISTICS LLC,HOMESTEAD,FL,(786) 532-3582,MC1269468,3666187,,,,6
85,GILLANI TRUCKING LLC,BETHLEHEM,PA,(347) 691-6720,MC1365909,3798017,,,,1
85,TOUCHDOWN LOGISTICS LLC,NEW CUMBERLND,PA,(717) 315-1497,MC1377148,3813455,,,,1
85,DREW MILLER TRUCKING LLC,LIBERTY,IL,(217) 617-3810,MC1363609,3794853,,,,2
85,CROSS COUNTRY LOGISTICS LLC,MEMPHIS,TN,(901) 283-6588,MC1417776,3871856,,,,3
85,OLAAN TRUCKING LLC,NORTH MIAMI,FL,(773) 587-5505,MC1355818,3784012,,,,1
85,MOONLITE EXPRESS LLC,SADDLE BROOK,NJ,(201) 218-4057,MC1369524,3802981,,,,2
85,CANAS LOGISTICS LLC,APOPKA,FL,(321) 895-8049,MC1477551,3961525,,,,5
85,STATELINE LOGISTICS LLC,SAN FRANCISCO,CA,(513) 766-9731,MC1388011,3828630,,,,1
85,BIG BEECH TRUCKING LLC,NASHVILLE,TN,(615) 715-2002,MC1431553,3892567,,,,1
85,HAGEMANN TRUCKING LLC,ELDORADO SPRINGS,MO,(417) 876-7861,MC1438494,3625530,,,,5
85,ROYRACROS TRANSPORT LLC,GLENDALE,AZ,(602) 736-9471,MC1372308,3806849,,,,1
85,GL PREMIER LOGISTICS LLC,TOBYHANNA,PA,(347) 343-1848,MC1454009,3926520,,,,120
85,LPA TRUCKING LLC,VICTORVILLE,CA,(562) 881-9193,MC1427733,3886830,,,,1
85,AL NOOR CARRIER LLC,COLUMBUS,OH,(904) 752-7460,MC1475072,3957821,,,,3
85,ALFA CARRIER LLC,HOMESTEAD,FL,(786) 238-1962,MC1435264,3898244,,,,1
85,TD EXPRESS LLC,CARTERET,NJ,(908) 525-9707,MC1409148,3859087,,,,1
85,BARUS LOGISTICS LLC,WEST LAFAYETTE,IN,(219) 224-4169,MC1394772,3838094,,,,4
85,EDYMAR TRANSPORT LLC,PARAMOUNT,CA,(562) 673-0044,MC1393157,3835871,,,,1
85,ELEGANT LOGISTICS LLC,IRVINGTON,NJ,(973) 609-3959,MC1410727,3861436,,,,5
85,STEADY HAULING XPRESS LLC,COLTON,CA,(951) 966-4538,MC1384398,3823573,,,,1
85,HIGH VOLTAGE TRANSPORT LLC,OXFORD,NJ,(862) 930-9747,MC1417633,3871635,,,,5
85,DSL BROTHERS LLC,EL CENTRO,CA,(760) 791-2642,MC1384935,3824346,,,,5
85,MACCREARY LOGISTICS LLC,COVINGTON,GA,(833) 227-5770,MC1400808,3846771,,,,2
85,C REMINGTON TRUCKING LLC,PHILADELPHIA,PA,(862) 202-9611,MC1469002,3948958,,,,1
85,BAK EXPRESS LLC,LITCHFIELD PK,AZ,(602) 680-8182,MC1464602,3942441,,,,9
85,ENRIQZZ TRUCKING LLC,CARSON,CA,(310) 894-0990,MC1413181,3865048,,,,1
85,JMCE TRANSPORT LLC,NOGALES,AZ,(520) 223-2531,MC1384070,3823077,,,,2
85,SIMONE LOGISTICS LLC,LOGANVILLE,GA,(404) 437-0621,MC1410880,3861666,,,,3
85,LEMANS TRUCKING LLC,COVINA,CA,(310) 662-1180,MC1447734,3917098,,,,1
85,NM TRUCKING LLC,STERLING HEIGHTS,MI,(702) 918-0469,MC1477394,3961301,,,,68
85,A RIVAS TRANSPORT LLC,PICO RIVERA,CA,(562) 646-8138,MC1386122,3825932,,,,1
85,GOLDEN HART TRUCKING LLC,JACKSONVILLE,FL,(904) 761-2194,MC1422031,3878232,,,,1
85,SOUTHERN FAITH LOGISTICS LLC,PENSACOLA,FL,(850) 512-7192,MC1517057,4021645,,,,1
85,DFS TRUCKING LLC,ONTARIO,CA,(909) 233-1463,MC1509099,3896378,,,,1
85,TECOS TRANSPORT LLC,COMPTON,CA,(310) 926-4237,MC1514654,4012471,,,,1
85,BPM EXPRESS LLC,ELVERTA,CA,(818) 335-0919,MC1560526,4094461,,,,5
85,FRANCISCO TRANSPORT LLC,PASSAIC,NJ,(201) 515-9262,MC1534084,4049405,,,,1
85,FIRELINE TRANSPORT LLC,THOMASVILLE,NC,(336) 906-2618,MC1582519,4132106,,,,1
85,JAYDEN EXPRESS LLC,COLUMBUS,OH,(614) 680-9871,MC1572370,4114637,,,,3
85,KROQUIS TRANSPORT LLC,MARGATE,FL,(786) 290-7097,MC1587580,4140796,,,,1
85,REVENT TRANSPORT LLC,TROY,MI,(248) 464-7059,MC1504880,4002781,,,,2
85,HIGHWAY DRE LOGISTICS LLC,DECATUR,GA,(747) 275-5941,MC1547783,4070126,,,,1
85,DIBO EXPRESS LLC,CLARKSTON,GA,(619) 314-3555,MC1521359,4028518,,,,1
85,FAVOUR TRUCKING LLC,DELRAN,NJ,(856) 242-0982,MC1490693,3981214,,,,1
85,BOAZ LOGISTICS LLC,RALEIGH,NC,(984) 268-9274,MC1521667,4029029,,,,1
85,RUDE CREW TRUCKING LLC,MASONTOWN,PA,(724) 208-8415,MC1501771,3997942,,,,1
85,BLUE FLAG TRUCKING LLC,COLUMBUS,OH,(206) 741-9949,MC1502727,3999452,,,,3
85,LEE TRANSPORT LLC,FRANKFORT,IN,(765) 670-5391,MC1496802,3990399,,,,2
85,COMPASS STAR LOGISTICS LLC,NORTH BAY VILLAGE,FL,(707) 703-3843,MC1490669,3981167,,,,1
85,ABRIL BROTHERS LLC,DURHAM,NC,(718) 598-8711,MC1568194,4107500,,,,1
85,EKZ EXPRESS LLC,GASTONIA,NC,(704) 524-9991,MC1484690,3964668,,,,2
85,CHAVEZ CASILLAS  TRANSPORT LLC,PARAMOUNT,CA,(562) 469-9245,MC1514642,4017881,,,,1
85,PRO TRANSPORT LLC,GLENDALE,AZ,(480) 993-5017,MC1522336,4030065,,,,1
85,MYERS LOGISTICS LLC,CHARLOTTE,NC,(213) 294-3269,MC1584322,4106557,,,,1
85,TCW TRUCKING LLC,SHELBYVILLE,TN,(931) 212-5402,MC1584599,4135694,,,,1
85,AHH TRUCKING LLC,CLARKSTON,GA,(404) 740-6815,MC1539425,3657247,,,,1
85,DRM TRANSPORT LLC,CLEMMONS,NC,(743) 900-2874,MC1558973,4091830,,,,1
85,PERNELL TRUCKING LLC,FORT WAYNE,IN,(260) 580-0436,MC1523948,4032626,,,,3
85,MGY TRUCKING LLC,INDIANAPOLIS,IN,(215) 954-2929,MC1505720,4004089,,,,5
85,GOMEZ TRANSPORT LLC,DURHAM,NC,(732) 816-5940,MC1554558,4083813,,,,3
85,BAMA LOGISTICS LLC,MCDONOUGH,GA,(770) 268-1666,MC1577417,4123275,,,,2
85,WILSON JJ TRUCKING LLC,RIO RICO,AZ,(520) 988-4678,MC1511151,4012415,,,,1
85,KALER EXPRESS LLC,FLORENCE,NJ,(516) 737-8643,MC1508123,4007783,,,,2
85,YORDANO TRANSPORT LLC,LEHIGH ACRES,FL,(786) 769-2950,MC1583232,4133387,,,,2
85,QUALITY WORLDWIDE EXPRESS LLC,UPLAND,CA,(310) 433-7243,MC1529956,4042357,,,,1
85,ENRICH LOGISTICS LLC,GREENWOOD,IN,(916) 620-1177,MC1503407,4000549,,,,1
85,JTMT TRANSPORT LLC,HAWTHORNE,NJ,(201) 699-2134,MC1520443,4027069,,,,1
85,JARNAGIN TRUCKING LLC,RAMER,TN,(662) 415-3197,MC1560536,4094482,,,,2
85,HHS TRUCKING LLC,KANSAS CITY,MO,(816) 516-6997,MC1522661,4030568,,,,1
85,ONE UMMAH LOGISTICS LLC,CARMEL,IN,(317) 552-9571,MC1550515,4077634,,,,25
85,BRAINA TRANSPORT LLC,ARNOLD,MO,(314) 775-7322,MC1485099,3972828,,,,6
85,HUNNICUT CREEK HAULING LLC,RUTLEDGE,GA,(404) 395-3123,MC1507577,4006806,,,,2
85,THY WINGS TRUCKING LLC,SENOIA,GA,(770) 733-3155,MC1567857,4106935,,,,1
85,JOEY DINO TRANSPORT LLC,SIGNAL HILL,CA,(213) 494-7314,MC1512772,4014908,,,,1
85,STAFFORD TRUCKING LLC,JOHNSTOWN,PA,(814) 475-1799,MC1551822,3994370,,,,2
85,SMALL LOGISTICS LLC,MOYOCK,NC,(757) 822-0546,MC1587564,4140764,,,,1
85,KADU TRANSPORT LLC,KISSIMMEE,FL,(407) 879-2591,MC1527223,4037856,,,,1
85,DEDICATED DRIVERS TRUCKING LLC,POWDER SPRINGS,GA,(720) 756-9871,MC1523393,4031714,,,,1
85,SAHIB LOGISTICS LLC,WHITELAND,IN,(540) 336-9895,MC1508492,4008349,,,,2
85,OUTLAW LOGISTICS LLC,PHILADELPHIA,PA,(609) 505-7096,MC1540793,4060829,,,,0
85,JUAN CONTRERAS TRUCKING LLC,SIGNAL HILL,CA,(213) 804-8928,MC1524669,4033784,,,,1
85,OZON TRUCKING LLC,PHOENIX,AZ,(602) 737-8612,MC1494488,3986886,,,,1
85,AIL TRUCKING LLC,PHILADELPHIA,PA,(718) 350-0132,MC1504422,4002098,,,,1
85,TRANSLINK LOGISTICS LLC,KENVIL,NJ,(512) 773-7663,MC1524334,4033280,,,,2
85,UMAMA TRUCKING LLC,ATLANTA,GA,(404) 860-0310,MC1556453,4087588,,,,1
85,STP HAULING LLC,SWANTON,OH,(429) 467-6924,MC1600312,4163517,,,,27
85,FENCEROW TRANSPORT LLC,BRYAN,OH,(567) 686-2551,MC1647604,4250653,,,,1
85,FALCON ENERGY LOGISTICS LLC,KENT,OH,(330) 221-3639,MC1621802,4202969,,,,2
85,VAUGHNS LOGISTICS LLC,CHARLOTTE,NC,(704) 287-2958,MC1632009,4212242,,,,1
85,JEANLD TRUCKING LLC,NAPLES,FL,(239) 601-4860,MC1633402,4224565,,,,1
85,PIROLLI TRUCKING LLC,NICHOLSON,PA,(570) 846-1489,MC1640273,3943785,,,,2
85,VOLT LOGISTICS LLC,OAKBROOK TERRACE,IL,(630) 490-7100,MC1608340,4178428,,,,131
85,OJS EXPRESS LLC,HIALEAH,FL,(786) 223-0938,MC1619779,4199378,,,,2
85,CFD LOGISTICS LLC,LANCASTER,OH,(614) 649-5677,MC1610551,4182474,,,,1
85,TETE LOGISTICS LLC,SAN DIEGO,CA,(619) 721-7953,MC1613064,4187163,,,,1
85,JTB TRANSPORT LLC,ATLANTA,GA,(404) 492-2694,MC1638064,4233193,,,,4
85,JEIZY TRUCKING LLC,PERTH AMBOY,NJ,(732) 585-8021,MC1628835,4183755,,,,2
85,CLEARLY LOGISTICS LLC,MATAWAN,NJ,(215) 390-8225,MC1621446,4167389,,,,2
85,GOLDEN STAR EXPRESS LLC,MIDDLEBURG HEIGHTS,OH,(203) 873-7944,MC1608111,4178019,,,,1
85,ML NORTH TRUCKING LLC,SAYLORSBURG,PA,(862) 213-4225,MC1650673,4256383,,,,1
85,AHMED LOGISTICS LLC,EDISON,NJ,(908) 525-2836,MC1638020,4233116,,,,1
85,HUA YU EXPRESS LLC,LA PUENTE,CA,(626) 216-7597,MC1623235,4205673,,,,1
85,ABZ TRANSPORT LLC,RIVERSIDE,CA,(562) 225-8794,MC1635438,4228304,,,,4
85,RAI TRANSPORT LLC,WINSTON SALEM,NC,(336) 937-5748,MC1623731,4206592,,,,1
85,LC GENERAL LOGISTICS LLC,ROSWELL,GA,(313) 215-7833,MC1652478,4259685,,,,1
85,RAYNA LOGISTICS LLC,CHICAGO,IL,(872) 235-7842,MC1677408,4305468,,,,1
85,KIEFER TRUCKING LLC,MONTROSE,PA,(570) 278-2112,MC1590409,608426,,,,2
85,BELLAMARIS TRANSPORT LLC,STOCKTON,CA,(805) 616-9060,MC1637819,4216919,,,,1
85,CBJ MIDNIGHTS TRANSPORT LLC,LAWRENCEVILLE,GA,(770) 366-8135,MC1681066,4312421,,,,4
85,PRECISION HAULING LLC,GOSHEN,IN,(574) 500-5140,MC1686013,4296666,,,,2
85,PINES AUTO HAULING LLC,TOLEDO,OH,(567) 408-0844,MC1618537,4197250,,,,2
85,RASL LOGISTICS LLC,COLUMBIA,TN,(931) 215-3808,MC1607527,4121653,,,,1
85,MAGNAT EXPRESS LLC,TIPP CITY,OH,(270) 996-9366,MC1699644,4347926,,,,1
85,VONS TRUCKING LLC,WAKE FOREST,NC,(919) 695-1804,MC1673489,4298174,,,,1
85,KAYNE TRUCKING LLC,PINE MOUNTAIN VALLEY,GA,(706) 681-8398,MC1649023,4253319,,,,1
85,THE NOMADAS TRUCKING LLC,ELIZABETH,NJ,(908) 249-6774,MC1616260,4193036,,,,1
85,J MARTINEZ TRANSPORT LLC,LOMPOC,CA,(805) 757-9020,MC1655499,4238283,,,,1
85,NO LIMIT CARRIER LLC,CHARLOTTE,NC,(980) 226-7685,MC1621842,4203033,,,,1
85,CITYWIDE FREIGHT LOGISTICS LLC,MATAWAN,NJ,(347) 951-2890,MC1697591,4343934,,,,1
85,BAVI LOGISTICS LLC,CHICAGO,IL,(312) 721-1139,MC1624865,4208636,,,,1
85,RAPID WAY LOGISTICS LLC,LITCHFIELD PARK,AZ,(480) 743-3804,MC1668295,4288597,,,,0
85,AEZ TRUCKING LLC,HARVEY,IL,(708) 372-3078,MC1604541,4171454,,,,1
85,HALLWOOD TRANSPORT LLC,MARSYVILLE,CA,(530) 790-8530,MC1676575,3025765,,,,3
85,TURKEY BAG TRUCKING LLC,LYNDHURST,OH,(216) 463-2035,MC1626575,4211843,,,,0
85,CBA TRANSPORT LLC,CUTLER BAY,FL,(754) 288-3129,MC1684843,4319103,,,,1
85,PRATZ TRUCKING LLC,CROSS TIMBERS,MO,(417) 770-2104,MC1592087,4148574,,,,1
85,WAAN LOGISTICS LLC,SAINT CLOUD,FL,(786) 918-7817,MC1594321,4152458,,,,1
85,LEGACY ONE TRANSPORT LLC,KISSIMMEE,FL,(407) 747-2048,MC1606063,4174208,,,,2
85,BLYM LOGISTICS EXPRESS LLC,FORT PIERCE,FL,(772) 708-6835,MC1616560,4193597,,,,3
85,OGM LOGISTICS LLC,MIAMI,FL,(786) 274-2628,MC1671329,4294073,,,,1
85,BERNARDINO EXPRESS LLC,SAN BERNARDINO,CA,(818) 836-7637,MC1643948,4239858,,,,1
85,HEYDAY EXPRESS LLC,MAINEVILLE,OH,(513) 255-2069,MC1638478,4233931,,,,2
85,MARA EXPRESS LLC,SHENANDOAH,PA,(862) 440-7507,MC1658509,4270672,,,,1
85,ALKE TRUCKING LLC,MAPLEWOOD,NJ,(973) 996-5304,MC1652574,4259881,,,,1
85,TGC TRUCKING LLC,MONTCLAIR,CA,(626) 428-6272,MC1666532,4285299,,,,1
85,ZHYBER TRUCKING LLC,DANIA,FL,(728) 202-1800,MC1676645,4304040,,,,1
85,ONE STEP TRUCKING LLC,SHAFTER,CA,(661) 346-3905,MC1654749,4226209,,,,2
85,HBF EXPRESS LLC,MASON,OH,(415) 481-7994,MC1694562,4338020,,,,1
85,COBO TRANSPORT LLC,FLORISSANT,MO,(314) 938-1227,MC1642768,4241752,,,,1
85,QNS LOGISTICS LLC,INDIANTOWN,FL,(772) 284-0311,MC1630948,4219975,,,,2
85,ARDON TRUCKING LLC,ZEBULON,NC,(919) 518-6486,MC1676803,4304309,,,,1
85,LEACH TRANSPORT LLC,MIDDLEBURG,FL,(515) 564-9440,MC1648852,4252994,,,,1
85,ACG TRANSPORT LLC,BUFORD,GA,(678) 523-9459,MC1609310,4180256,,,,2
85,APORTELA TRANSPORT LLC,HESPERIA,CA,(213) 663-8716,MC1619058,4198219,,,,1
85,MARTINEZ LOGISTICS TRANSPORT LLC,MAGNOLIA,NJ,(201) 899-1390,MC1606336,4174679,,,,1
85,JKM LOTUS LOGISTICS LLC,DALTON,GA,(706) 313-5358,MC1695624,4340064,,,,3
85,MIAMI EAGLE TRUCKING LLC,CARMICHEAL,CA,(916) 513-3564,MC1604639,4171625,,,,2
85,HUMPHREY HAULING LLC,SANFORD,NC,(786) 424-6380,MC1659798,4256236,,,,1
85,SUPERCHARGED TRUCKING LLC,LODI,CA,(209) 200-0874,MC1627222,4213030,,,,1
85,SKYCAM TRANSPORT LLC,PLEASANT GARDEN,NC,(336) 509-2016,MC1668702,4289383,,,,1
85,PEGAS LOGISTICS LLC,FEASTERVILLE TREVOSE,PA,(267) 270-6195,MC1670234,4292067,,,,1
85,SADIYA LOGISTICS LLC,SEVEN FIELDS,PA,(267) 253-5666,MC1694194,4337251,,,,1
85,AVG EXPRESS LLC,TUCSON,AZ,(520) 427-4342,MC1686978,4323070,,,,1
85,TRIPLE CROSS TRUCKING LLC,JAMESPORT,MO,(816) 866-3002,MC1627580,4213723,,,,2
85,MK MEGA LOGISTICS LLC,FAYETTEVILLE,NC,(704) 498-2255,MC1629558,4047179,,,,1
85,RC TRANSPORT LOGISTICS LLC,CREST HILL,IL,(815) 200-7082,MC1660032,4273483,,,,1
85,CONCEPCION TRUCKING LLC,POMPANO BEACH,FL,(941) 249-2319,MC1700534,4349642,,,,1
85,JDLR TRUCKING LLC,BRADENTON,FL,(786) 301-8037,MC1694264,4337385,,,,1
85,NAVA LOGISTICS LLC,COLUMBUS,OH,(330) 245-6281,MC1651061,4257118,,,,6
85,DUBE LOGISTICS LLC,MECHANICSBURG,PA,(612) 741-1842,MC1668334,4288663,,,,1
85,ROODELY EXPRESS LLC,PLAINFIELD,IN,(317) 641-9480,MC1697261,4343275,,,,1
85,JAY LOGISTICS LLC,COSTA MESA,CA,(770) 713-0988,MC1677458,4305565,,,,1
85,WEZEN LOGISTICS LLC,JACKSONVILLE,FL,(904) 868-1854,MC1629454,4217265,,,,1
85,MANCEBO LOGISTICS LLC,CARLSTADT,NJ,(862) 287-4646,MC1665845,4282674,,,,1
85,SE HOTSHOT TRUCKING LLC,CHATTANOOGA,TN,(423) 322-7787,MC1614519,4189820,,,,1
85,HAIFA TRUCKING LLC,TEANECK,NJ,(973) 444-2666,MC1644708,4245262,,,,2
85,NOBLE FREIGHT BROTHERS LLC,MIAMI,FL,(305) 479-1331,MC1614130,4189105,,,,2
85,FIVE HIVE LOGISTICS LLC,UNION CITY,GA,(678) 608-9571,MC1705415,4358983,,,,1
85,DYNAMIC TRANSPORT LLC,LOGANSPORT,IN,(574) 226-2475,MC1711553,4370230,,,,3
85,TOCELS TRANSPORT LLC,BOYNTON BEACH,FL,(862) 944-0335,MC1774891,4490377,,,,1
85,JON SIBLEY TRUCKING LLC,IRONWOOD,MI,(906) 364-2543,MC1706817,4361525,,,,1
85,BECERRA JR TRUCKING LLC,WEEHAWKEN,NJ,(551) 327-7948,MC1707898,4330064,,,,1
85,BIG P TRUCKING LLC,SYLVANIA,GA,(912) 425-9929,MC1768817,4479139,,,,1
85,ASANTE TRUCKING LLC,AVENEL,NJ,(732) 619-3850,MC1760897,3806584,,,,1
85,DVR TRUCKING LLC,LIBERTY TOWNSHIP,OH,(513) 208-7988,MC1793450,4525070,,,,1
85,CORLEE LOGISTICS LLC,HOPE MILLS,NC,(910) 850-4977,MC1802279,4541432,,,,1
85,EVERGREEN TRUCKING SOLUTIONS LLC,FARMINGTON HILLS,MI,(810) 394-7870,MC1794623,4527248,,,,1
85,SOUTHBOUND HAULING LLC,PENSACOLA,FL,(850) 619-1230,MC1802581,4542014,,,,1
85,ESTEVEN EXPRESS LLC,HARRISBURG,PA,(717) 408-1361,MC1801732,4540469,,,,1
85,BTMT TRANSPORT LLC,WAVERLY,TN,(931) 622-0894,MC1802390,4541665,,,,2
85,GUILLEN LOGISTICS LLC,PERTH AMBOY,NJ,(407) 663-1944,MC1795087,4245594,,,,1
85,ROYAL ROUTE LOGISTICS LLC,MUNCIE,IN,(618) 580-9287,MC1802830,4542478,,,,1
85,JOHNSTON LOGISTICS LLC,QUEEN CREEK,AZ,(602) 492-0200,MC1734728,4414658,,,,1
85,DND MC TRANSPORT LLC,KISSIMMEE,FL,(470) 452-1012,MC1748720,4440999,,,,1
85,PRETTY FAST LOGISTICS LLC,MORROW,GA,(470) 979-0146,MC1775403,4491314,,,,2
85,MJS TRANSPORT LLC,NORTH HOLLYWOOD,CA,(818) 588-2700,MC1701801,4352054,,,,1
85,GYL TRUCKING LLC,CINCINNATI,OH,(513) 501-4333,MC1749333,4442181,,,,1
85,VITAL VALLEY LOGISTICS LLC,EASTON,PA,(610) 483-1099,MC1799077,4535554,,,,1
85,JOHNNYBBS LOGISTICS LLC,CHICAGO,IL,(312) 533-6377,MC1799116,4535658,,,,10
85,BACKROAD TRUCKING LLC,JAMESVILLE,NC,(252) 217-4949,MC1750362,4444138,,,,1
85,TJS LOGISTICS LLC,DESERT HOT SPRINGS,CA,(760) 832-2088,MC1742521,4429246,,,,2
85,LAW LOGISTICS LLC,SHELBY,OH,(419) 989-5979,MC1726516,4398893,,,,1
85,JKAY TRANSPORT LLC,FRESNO,CA,(559) 420-8590,MC1761679,4465572,,,,1
85,BONILLA LOGISTICS LLC,MENDOTA,CA,(559) 596-4301,MC1703859,4356025,,,,1
85,CORRY TRUCKING LLC,BINGHAMTON,NY,(607) 242-7314,MC1783563,4498973,,,,1
85,AURORAS RLV TRUCKING LLC,BAKERSFIELD,CA,(408) 613-8078,MC1735703,4416504,,,,1
85,RESILIENCIA TRANSPORT LLC,CUTLER BAY,FL,(786) 643-0813,MC1793859,4525820,,,,2
85,LUMORA EXPRESS LLC,CLAYTON,NC,(631) 671-8516,MC1776376,4492997,,,,1
85,CINCINNATI EXPRESS LLC,SHARONVILLE,OH,(513) 908-9066,MC1715581,4377740,,,,1
85,AMASON TRANSPORT LLC,COLUMBUS,OH,(845) 390-1002,MC1792051,4522017,,,,1
85,NAPTOWN EXPRESS LLC,INDIANAPOLIS,IN,(317) 551-1331,MC1728581,4402940,,,,5
85,JS CARGO EXPRESS LLC,AURORA,IL,(815) 779-9751,MC1802127,4541165,,,,1
85,MARIN CARRIER LLC,MONTEBELLO,CA,(562) 523-7010,MC1709995,4367315,,,,1
85,CLAY TRUCKING LLC,SALINAS,CA,(323) 687-8530,MC1795218,4518682,,,,1
85,ASJ TRANSPORT LLC,HIGH POINT,NC,(843) 270-1391,MC1741937,4428116,,,,15
85,CROSSROADS TRANSPORT LLC,PHILADELPHIA,PA,(215) 498-4214,MC1796452,4530676,,,,0
85,TWISTER TRANSPORT LLC,SPRING CITY,TN,(214) 505-9625,MC1803024,4542703,,,,0
85,B GIBSON TRUCKING LLC,GASTON,IN,(765) 432-6788,MC1702853,4354056,,,,1
85,WHITE LILLEY LOGISTICS LLC,CHARLOTTE,NC,(980) 403-4218,MC1768620,4478745,,,,0
85,DAXT TRUCKING LLC,GALION,OH,(234) 659-8595,MC1797696,4530454,,,,1
85,RALLY LOGISTICS LLC,CARTERET,NJ,(908) 347-2447,MC1778238,4496535,,,,1
85,TRUSTED T TRUCKING LLC,GREENSBORO,NC,(336) 254-2638,MC1719274,4384444,,,,1
85,SSE LOGISTICS LLC,YORK,PA,(717) 815-0664,MC1793546,4525275,,,,1
